algorithm,grid,scenario,episode,step,avg_reward,reward_B1,reward_B2,reward_B3,reward_B4,reward_B5,reward_C1,reward_C2,reward_C3,reward_C4,reward_C5,reward_D1,reward_D2,reward_D3,reward_D4,reward_D5,reward_E1,reward_E2,reward_E3,reward_E4,reward_E5,reward_F1,reward_F2,reward_F3,reward_F4,reward_F5
dqn,5x5,medium,112,40320,-41.027999999999956,-32.199999999999974,-39.39999999999992,-28.69999999999998,-38.79999999999998,-31.39999999999998,-38.09999999999992,-55.89999999999995,-45.89999999999999,-48.99999999999994,-43.49999999999995,-34.899999999999956,-48.09999999999991,-51.99999999999992,-53.79999999999993,-42.19999999999996,-35.599999999999966,-47.19999999999993,-37.39999999999995,-52.59999999999999,-44.49999999999994,-24.899999999999988,-32.49999999999994,-38.89999999999998,-39.09999999999997,-39.09999999999995
dqn,5x5,medium,113,40680,-43.79199999999997,-37.79999999999996,-40.299999999999976,-33.59999999999997,-43.19999999999996,-35.09999999999999,-44.39999999999994,-40.30000000000001,-55.39999999999999,-51.59999999999996,-44.69999999999995,-40.39999999999994,-48.89999999999998,-41.59999999999997,-53.999999999999964,-60.7,-34.79999999999993,-40.99999999999998,-57.99999999999999,-63.59999999999998,-42.399999999999956,-24.999999999999996,-37.099999999999945,-41.9,-47.299999999999955,-31.69999999999995
dqn,5x5,medium,114,41040,-42.507999999999974,-30.599999999999994,-37.899999999999956,-38.299999999999955,-42.29999999999999,-32.499999999999964,-46.399999999999984,-43.59999999999999,-50.79999999999997,-49.899999999999984,-39.099999999999994,-45.49999999999995,-41.19999999999996,-47.89999999999994,-56.49999999999995,-51.89999999999993,-39.69999999999993,-46.89999999999997,-48.69999999999995,-46.79999999999994,-47.69999999999996,-30.699999999999974,-37.09999999999996,-36.89999999999997,-40.399999999999984,-33.4
dqn,5x5,medium,115,41400,-41.99599999999996,-35.99999999999996,-34.59999999999995,-41.199999999999974,-35.899999999999956,-28.099999999999994,-46.69999999999995,-49.09999999999994,-57.39999999999995,-42.0999999999999,-43.89999999999991,-44.59999999999998,-39.69999999999992,-51.59999999999996,-43.39999999999997,-46.89999999999996,-37.49999999999994,-60.09999999999997,-45.69999999999996,-45.99999999999992,-50.599999999999966,-28.199999999999953,-34.59999999999995,-35.29999999999995,-37.19999999999997,-33.49999999999996
dqn,5x5,medium,116,41760,-41.33199999999995,-30.599999999999962,-27.99999999999998,-39.99999999999998,-46.69999999999997,-40.49999999999999,-41.79999999999993,-52.099999999999945,-46.69999999999997,-44.49999999999996,-43.29999999999996,-34.89999999999996,-41.29999999999999,-46.59999999999994,-55.699999999999925,-52.79999999999988,-42.59999999999997,-49.39999999999997,-34.59999999999993,-41.79999999999996,-48.29999999999997,-19.199999999999992,-40.69999999999996,-33.79999999999996,-38.499999999999986,-38.89999999999998
dqn,5x5,medium,117,42120,-43.07999999999997,-30.79999999999999,-44.09999999999996,-43.299999999999976,-43.899999999999956,-37.89999999999994,-43.89999999999995,-47.89999999999997,-49.19999999999996,-51.899999999999956,-52.39999999999997,-34.09999999999997,-43.39999999999995,-53.199999999999996,-49.79999999999998,-46.29999999999995,-27.699999999999978,-46.299999999999976,-48.500000000000014,-49.999999999999964,-49.69999999999995,-32.499999999999964,-37.800000000000004,-31.79999999999999,-43.59999999999997,-36.99999999999994
dqn,5x5,medium,118,42480,-40.73599999999997,-30.299999999999976,-33.69999999999997,-35.49999999999999,-35.300000000000004,-28.699999999999967,-40.49999999999996,-39.09999999999996,-48.299999999999926,-51.09999999999995,-50.099999999999994,-32.19999999999999,-53.09999999999991,-52.40000000000001,-50.199999999999925,-58.69999999999998,-36.69999999999995,-43.19999999999995,-43.29999999999994,-43.799999999999926,-39.59999999999996,-26.799999999999965,-37.999999999999936,-32.49999999999998,-39.79999999999998,-35.499999999999964
dqn,5x5,medium,119,42840,-41.96399999999996,-38.59999999999997,-39.59999999999996,-45.399999999999956,-37.79999999999998,-35.699999999999974,-38.79999999999998,-53.79999999999997,-48.900000000000006,-38.99999999999997,-44.89999999999992,-41.79999999999993,-42.699999999999925,-52.39999999999995,-36.59999999999998,-41.39999999999998,-44.99999999999999,-46.699999999999974,-46.899999999999984,-45.69999999999994,-45.59999999999995,-30.29999999999996,-31.999999999999957,-43.19999999999996,-34.999999999999964,-41.29999999999994
dqn,5x5,medium,120,43200,-44.20799999999996,-41.39999999999993,-31.299999999999965,-42.299999999999955,-47.099999999999916,-36.79999999999995,-37.69999999999996,-48.89999999999993,-51.49999999999997,-47.79999999999999,-56.59999999999997,-56.49999999999999,-50.999999999999915,-52.89999999999999,-49.399999999999984,-48.499999999999915,-40.09999999999997,-41.69999999999999,-39.39999999999992,-51.699999999999974,-48.199999999999974,-30.89999999999994,-44.99999999999997,-36.59999999999996,-37.39999999999999,-34.499999999999986
dqn,5x5,medium,121,43560,-43.57199999999996,-37.69999999999997,-33.499999999999986,-43.6,-36.89999999999998,-34.79999999999997,-37.299999999999955,-46.69999999999997,-48.999999999999964,-49.99999999999997,-38.79999999999995,-44.2,-43.79999999999993,-63.69999999999997,-47.799999999999926,-52.39999999999994,-44.69999999999994,-42.499999999999936,-42.69999999999993,-52.499999999999964,-57.09999999999995,-30.899999999999974,-37.499999999999986,-39.89999999999996,-37.999999999999964,-43.29999999999996
dqn,5x5,medium,122,43920,-43.83999999999996,-38.89999999999997,-39.59999999999995,-38.89999999999998,-46.09999999999997,-36.299999999999955,-36.09999999999998,-44.59999999999999,-51.19999999999999,-53.79999999999997,-39.29999999999995,-49.99999999999992,-46.599999999999945,-52.49999999999997,-57.39999999999998,-51.49999999999994,-41.199999999999996,-49.59999999999997,-43.89999999999993,-47.299999999999926,-54.699999999999946,-32.199999999999946,-35.19999999999996,-35.79999999999999,-43.09999999999996,-30.199999999999985
dqn,5x5,medium,123,44280,-42.739999999999974,-34.299999999999955,-42.99999999999995,-38.99999999999995,-47.400000000000006,-36.299999999999955,-40.19999999999995,-50.79999999999998,-48.09999999999994,-46.199999999999996,-47.499999999999986,-35.99999999999996,-42.99999999999992,-47.09999999999991,-44.29999999999996,-60.29999999999995,-35.99999999999998,-38.79999999999995,-49.799999999999926,-49.99999999999994,-46.19999999999996,-29.099999999999977,-33.799999999999955,-38.900000000000006,-43.19999999999998,-39.19999999999998
dqn,5x5,medium,124,44640,-42.41599999999996,-35.4,-40.099999999999945,-34.39999999999997,-42.89999999999995,-31.299999999999983,-40.79999999999995,-42.79999999999999,-50.1,-46.79999999999992,-45.09999999999993,-42.09999999999995,-44.699999999999946,-51.399999999999956,-50.89999999999993,-50.59999999999997,-40.599999999999966,-42.89999999999996,-44.899999999999984,-54.499999999999964,-41.09999999999996,-30.599999999999987,-40.99999999999998,-37.3,-40.799999999999955,-37.29999999999996
dqn,5x5,medium,125,45000,-42.44399999999997,-32.00000000000001,-30.999999999999993,-38.89999999999998,-42.19999999999994,-35.29999999999998,-42.19999999999996,-53.800000000000004,-51.99999999999993,-41.99999999999996,-44.19999999999995,-38.19999999999997,-45.79999999999997,-53.59999999999995,-54.69999999999996,-42.99999999999996,-38.59999999999999,-50.699999999999946,-46.299999999999955,-49.49999999999997,-54.79999999999993,-20.89999999999999,-38.29999999999995,-36.19999999999999,-41.09999999999995,-35.79999999999997
dqn,5x5,medium,126,45360,-42.07199999999996,-35.19999999999996,-32.3,-39.999999999999986,-45.49999999999995,-36.19999999999998,-39.99999999999996,-46.399999999999956,-53.999999999999964,-49.699999999999996,-49.89999999999994,-42.39999999999995,-53.59999999999994,-51.59999999999993,-46.899999999999956,-48.79999999999996,-39.49999999999994,-42.49999999999997,-44.099999999999945,-45.99999999999999,-43.999999999999936,-25.399999999999963,-38.49999999999997,-34.99999999999997,-36.19999999999993,-28.099999999999962
dqn,5x5,medium,127,45720,-41.731999999999964,-34.09999999999995,-37.799999999999955,-36.19999999999995,-45.19999999999997,-31.499999999999982,-43.59999999999995,-37.49999999999998,-48.29999999999999,-54.399999999999956,-37.49999999999995,-45.599999999999945,-52.699999999999974,-49.49999999999994,-38.79999999999994,-46.799999999999955,-36.09999999999994,-49.59999999999995,-40.79999999999991,-43.19999999999994,-55.99999999999996,-28.799999999999976,-32.59999999999997,-42.39999999999998,-43.59999999999995,-30.69999999999996
dqn,5x5,medium,128,46080,-40.29199999999996,-35.699999999999946,-35.39999999999996,-39.99999999999997,-36.89999999999997,-31.799999999999965,-42.29999999999996,-34.69999999999998,-46.59999999999997,-41.19999999999995,-46.099999999999916,-39.29999999999996,-39.09999999999997,-48.599999999999945,-45.69999999999996,-44.199999999999974,-36.29999999999997,-38.09999999999991,-52.59999999999997,-40.69999999999997,-47.59999999999992,-27.09999999999998,-34.79999999999999,-39.99999999999994,-51.100000000000016,-31.399999999999988
dqn,5x5,medium,129,46440,-43.03599999999996,-32.999999999999964,-38.19999999999995,-40.89999999999997,-43.39999999999996,-33.099999999999966,-37.49999999999993,-58.99999999999999,-49.899999999999956,-46.99999999999995,-50.79999999999992,-45.19999999999998,-45.199999999999946,-52.199999999999974,-49.89999999999994,-54.899999999999956,-35.29999999999996,-47.799999999999926,-49.39999999999996,-45.29999999999995,-43.09999999999995,-28.899999999999984,-32.59999999999995,-35.599999999999994,-40.79999999999999,-36.89999999999995
dqn,5x5,medium,130,46800,-41.62399999999997,-30.699999999999992,-33.899999999999984,-33.19999999999996,-36.89999999999998,-35.09999999999995,-47.49999999999997,-41.399999999999984,-45.59999999999998,-50.69999999999999,-43.69999999999997,-45.89999999999998,-51.79999999999993,-49.79999999999995,-42.400000000000006,-40.899999999999935,-37.69999999999996,-46.89999999999992,-46.899999999999984,-50.59999999999995,-50.69999999999995,-21.399999999999963,-36.79999999999997,-36.99999999999995,-43.79999999999996,-39.29999999999997
dqn,5x5,medium,131,47160,-40.50799999999997,-30.099999999999973,-26.99999999999998,-34.69999999999995,-45.09999999999995,-34.199999999999974,-39.499999999999986,-43.99999999999994,-41.89999999999994,-40.999999999999964,-37.09999999999992,-46.49999999999994,-49.19999999999999,-45.599999999999966,-44.79999999999996,-52.799999999999955,-38.49999999999995,-47.299999999999905,-46.499999999999964,-50.99999999999999,-46.99999999999997,-27.99999999999999,-35.299999999999976,-32.199999999999974,-43.39999999999995,-29.999999999999986
dqn,5x5,medium,132,47520,-40.50399999999996,-37.899999999999984,-33.799999999999955,-35.19999999999996,-34.599999999999994,-33.499999999999986,-35.09999999999996,-38.099999999999945,-43.09999999999998,-43.69999999999998,-43.799999999999976,-30.599999999999962,-47.099999999999945,-50.09999999999996,-39.699999999999946,-50.99999999999995,-50.09999999999997,-53.39999999999998,-40.89999999999995,-43.399999999999956,-46.99999999999999,-27.299999999999976,-36.39999999999997,-42.799999999999955,-36.499999999999986,-37.49999999999992
dqn,5x5,medium,133,47880,-42.65199999999996,-38.69999999999996,-40.499999999999936,-41.899999999999956,-45.8,-29.699999999999978,-40.19999999999995,-47.39999999999997,-49.09999999999995,-53.999999999999964,-42.39999999999995,-41.0,-43.099999999999945,-43.29999999999995,-54.19999999999997,-48.99999999999995,-40.49999999999995,-48.39999999999995,-44.299999999999976,-51.799999999999976,-43.599999999999945,-19.69999999999997,-33.59999999999998,-38.599999999999966,-49.399999999999956,-36.09999999999996
dqn,5x5,medium,134,48240,-40.94399999999997,-27.800000000000008,-36.19999999999997,-40.399999999999956,-32.099999999999994,-34.399999999999956,-37.099999999999966,-43.199999999999896,-42.99999999999995,-45.09999999999997,-40.50000000000001,-50.99999999999997,-49.799999999999905,-49.999999999999986,-46.59999999999997,-50.59999999999998,-42.49999999999995,-39.89999999999998,-46.49999999999995,-49.29999999999995,-43.7,-26.699999999999964,-36.599999999999966,-33.599999999999966,-40.69999999999996,-36.29999999999996
dqn,5x5,medium,135,48600,-40.99599999999995,-30.399999999999963,-34.29999999999996,-35.99999999999997,-42.99999999999998,-43.09999999999998,-36.699999999999925,-38.89999999999997,-52.899999999999935,-49.59999999999993,-41.69999999999995,-37.89999999999999,-41.19999999999999,-44.69999999999993,-53.69999999999994,-50.09999999999994,-34.699999999999974,-42.799999999999926,-44.699999999999946,-46.299999999999976,-49.69999999999994,-31.199999999999978,-32.89999999999997,-30.899999999999963,-41.59999999999996,-35.89999999999995
dqn,5x5,medium,136,48960,-41.33199999999997,-35.09999999999994,-39.199999999999974,-29.199999999999974,-49.39999999999991,-35.699999999999974,-33.19999999999996,-35.29999999999996,-48.299999999999976,-43.99999999999996,-41.89999999999999,-46.09999999999994,-51.699999999999946,-53.19999999999997,-46.29999999999995,-48.09999999999999,-39.1,-34.09999999999997,-39.39999999999998,-52.79999999999993,-51.89999999999994,-32.09999999999998,-35.6,-38.800000000000004,-35.39999999999997,-37.39999999999998
dqn,5x5,medium,137,49320,-42.107999999999954,-41.09999999999998,-33.999999999999964,-37.999999999999964,-27.599999999999905,-35.999999999999964,-44.89999999999997,-42.79999999999998,-45.49999999999995,-44.39999999999997,-41.79999999999996,-38.89999999999997,-50.49999999999992,-48.099999999999945,-46.89999999999991,-56.59999999999993,-34.69999999999996,-48.799999999999955,-39.79999999999996,-52.39999999999996,-46.299999999999926,-37.099999999999966,-34.39999999999996,-34.69999999999993,-46.09999999999997,-41.29999999999997
dqn,5x5,medium,138,49680,-41.05599999999997,-31.099999999999984,-29.499999999999982,-40.49999999999995,-41.99999999999998,-29.899999999999963,-43.499999999999964,-41.799999999999926,-50.39999999999998,-40.09999999999998,-45.59999999999996,-51.29999999999999,-49.09999999999999,-52.29999999999995,-47.199999999999974,-42.99999999999996,-38.399999999999956,-45.099999999999966,-44.99999999999996,-39.599999999999945,-47.29999999999996,-26.000000000000004,-30.799999999999965,-35.39999999999999,-42.199999999999974,-39.29999999999996
